timestamp,open,high,low,close,volume
2020-12-08T14:30:00.000Z,12503.169921875,12594.5400390625,12453.2099609375,12582.76953125,4809480000
2020-12-09T14:30:00.000Z,12591.6904296875,12607.1396484375,12290.7802734375,12338.9501953125,5168450000
2020-12-10T14:30:00.000Z,12247.5498046875,12431.5595703125,12214.740234375,12405.8095703125,4518580000
2020-12-11T14:30:00.000Z,12336.7900390625,12383.5,12246.76953125,12377.8701171875,4292680000
2020-12-14T14:30:00.000Z,12447.4404296875,12543,12432.7099609375,12440.0400390625,4491930000
2020-12-15T14:30:00.000Z,12543.259765625,12596.1298828125,12465.419921875,12595.0595703125,4423650000
2020-12-16T14:30:00.000Z,12611.0400390625,12687.3203125,12566.3798828125,12658.1904296875,4592700000
2020-12-17T14:30:00.000Z,12730.7802734375,12765.25,12696.349609375,12764.75,5029830000
2020-12-18T14:30:00.000Z,12804.9296875,12809.599609375,12654.599609375,12755.6396484375,7125800000
2020-12-21T14:30:00.000Z,12596.1396484375,12751.26953125,12525.2197265625,12742.51953125,5192860000
2020-12-22T14:30:00.000Z,12785.2197265625,12840.5703125,12695.3095703125,12807.919921875,5811850000
2020-12-23T14:30:00.000Z,12834.9404296875,12841.919921875,12758.669921875,12771.1103515625,7100250000
2020-12-24T14:30:00.000Z,12791.5400390625,12833.5498046875,12767.6396484375,12804.73046875,3305960000
2020-12-28T14:30:00.000Z,12914.6396484375,12930.8896484375,12827.4501953125,12899.419921875,5109140000
2020-12-29T14:30:00.000Z,12965.3896484375,12973.330078125,12821.9599609375,12850.2197265625,4726920000
2020-12-30T14:30:00.000Z,12906.509765625,12924.9296875,12857.759765625,12870,5343010000
2020-12-31T14:30:00.000Z,12877.08984375,12902.0703125,12821.23046875,12888.2802734375,4815840000
2021-01-04T14:30:00.000Z,12958.51953125,12958.7197265625,12543.240234375,12698.4501953125,6636170000
2021-01-05T14:30:00.000Z,12665.650390625,12828.26953125,12665.650390625,12818.9599609375,6971860000
2021-01-06T14:30:00.000Z,12666.150390625,12909.6298828125,12649.990234375,12740.7900390625,7689880000
2021-01-07T14:30:00.000Z,12867.33984375,13090.91015625,12867.33984375,13067.48046875,6841480000
2021-01-08T14:30:00.000Z,13160.2197265625,13208.08984375,13036.5498046875,13201.98046875,7289390000
2021-01-11T14:30:00.000Z,13048.7802734375,13138.26953125,12999.509765625,13036.4296875,6960470000
2021-01-12T14:30:00.000Z,13062.0595703125,13105.0400390625,12963.919921875,13072.4296875,7264070000
2021-01-13T14:30:00.000Z,13088.009765625,13171.150390625,13051.0595703125,13128.9501953125,7104810000
2021-01-14T14:30:00.000Z,13174.75,13220.16015625,13098.41015625,13112.6396484375,6734100000
2021-01-15T14:30:00.000Z,13099.900390625,13139.830078125,12949.759765625,12998.5,6458360000
2021-01-19T14:30:00.000Z,13132.73046875,13206.8603515625,13078.7001953125,13197.1796875,6297860000
2021-01-20T14:30:00.000Z,13342.5498046875,13486.1298828125,13329.76953125,13457.25,6820990000
2021-01-21T14:30:00.000Z,13521.48046875,13560.349609375,13454.0703125,13530.91015625,7258640000
2021-01-22T14:30:00.000Z,13474.8095703125,13567.1396484375,13463.66015625,13543.0595703125,5972750000
2021-01-25T14:30:00.000Z,13681.2099609375,13728.98046875,13368.6796875,13635.990234375,7193710000
2021-01-26T14:30:00.000Z,13681.7197265625,13702.6904296875,13603.1904296875,13626.0595703125,6849600000
2021-01-27T14:30:00.000Z,13486.580078125,13538.419921875,13192.91015625,13270.599609375,11621190000
